"id","advice","adviceLastChangedAt","bonus","bonusLastChangedAt","endReason","endReasonLastChangedAt","ended","endedLastChangedAt","exitStep","exitStepLastChangedAt","exitStepDone","exitStepDoneLastChangedAt","exitSurvey","exitSurveyLastChangedAt","gameID","gameIDLastChangedAt","intro","introLastChangedAt","introDone","introDoneLastChangedAt","participantID","participantIDLastChangedAt","participantIdentifier","participantIdentifierLastChangedAt","treatment","treatmentLastChangedAt","treatmentName","treatmentNameLastChangedAt","urlParams","urlParamsLastChangedAt","writtenPlan","writtenPlanLastChangedAt"
"01KFEJTATNKXCTW38TD0J18TFE","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:52:22.497053162Z",89,"2026-01-20T20:58:15.744944332Z","","","game ended","2026-01-20T20:58:47.574130804Z",1,"2026-01-20T20:59:39.937137426Z","","","{""adviceFollowed"":""no, it seemed like we kept on making the same choices most of the time"",""partnerAdvice"":"""",""feedback"":""no issues""}","2026-01-20T20:59:39.918759675Z","01KFEJ5C9822567XDA8A9QG0G3","2026-01-20T20:51:52.100219972Z",3,"2026-01-20T20:52:22.516879164Z","true","2026-01-20T20:53:35.036848257Z","01KFEJT5ZBN9AH85YRCM6AZDNS","2026-01-20T20:51:23.605566594Z","66a1a7d0d0d19196eb010216","2026-01-20T20:51:23.605566594Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T20:51:23.793068836Z","CG_selfish","2026-01-20T20:51:23.793068836Z","{""PROLIFIC_PID"":""66a1a7d0d0d19196eb010216"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fea2d33c7b27181122c62""}","2026-01-20T20:51:24.479379569Z","{""plan"":""i will try to be as strategic as possible by following the instructions given""}","2026-01-20T20:53:35.055134346Z"
"01KFEHEBSJCV2WCY6FBMMN65A3","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:28:25.377599865Z",270,"2026-01-20T20:31:17.233166883Z","","","game ended","2026-01-20T20:31:24.546329864Z",1,"2026-01-20T20:35:14.808680467Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""To pick the second best option for most rounds so that it would likely be a different pick to your partner and maximise your earnings."",""feedback"":""This was a different and interesting study, I really enjoyed it- thank you!""}","2026-01-20T20:35:14.80042397Z","01KFEHA1ZNDEMMB0DK92YAW8BD","2026-01-20T20:28:28.705129278Z",3,"2026-01-20T20:28:25.381913777Z","true","2026-01-20T20:29:10.285893032Z","01KFEHEBADBMAJTT9NCWQ7CGZH","2026-01-20T20:27:22.802236663Z","59ff1a23f2e3460001eda6d5","2026-01-20T20:27:22.802236663Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:27:22.817689057Z","noCG_selfish","2026-01-20T20:27:22.817689057Z","{""PROLIFIC_PID"":""59ff1a23f2e3460001eda6d5"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe50fd252359af33111e0""}","2026-01-20T20:27:23.071799034Z","{""plan"":""I plan to choose the second best option for payment as I think that my partner will likely pick the best option. I am hoping that this will avoid collisions and maximise how much I can earn during the task.""}","2026-01-20T20:29:10.291518478Z"
"01KFEKHMBXJQ8V8MN80AG07QXK","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:06:42.238542507Z",166,"2026-01-20T21:11:11.151842245Z","","","game ended","2026-01-20T21:11:21.449098963Z",1,"2026-01-20T21:11:56.52891656Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""I feel that my partner received similar advice about trying to be fair and cooperative."",""feedback"":""all good, thanks""}","2026-01-20T21:11:56.495220975Z","01KFEKHXG0QSJ727TF9BK0CVWT","2026-01-20T21:07:52.428885293Z",3,"2026-01-20T21:06:42.207724775Z","true","2026-01-20T21:08:04.111177747Z","01KFEKHKSQSW3NGEK6N725Z9Z9","2026-01-20T21:04:07.037923933Z","6562177a48308eebbb6359ea","2026-01-20T21:04:07.037923933Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:04:09.504688447Z","noCG_cooperate","2026-01-20T21:04:09.504688447Z","{""PROLIFIC_PID"":""6562177a48308eebbb6359ea"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fedad3838a55e2832c6cc""}","2026-01-20T21:04:09.734607973Z","{""plan"":""I feel that alternating parking in spot C with my partner while parking in A or B in the alternate rounds would be the most beneficial to both of us.""}","2026-01-20T21:08:04.074715932Z"
"01KFEHH299EZ808S0B86915EW8","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T20:31:33.846684175Z",240,"2026-01-20T20:34:58.516229609Z","","","game ended","2026-01-20T20:35:09.638623618Z",1,"2026-01-20T20:36:02.581767154Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""To try to find best space to share bonus earnings fairly"",""feedback"":""""}","2026-01-20T20:36:02.573210101Z","01KFEHA1QMX5DYGHPSSSP2RXXX","2026-01-20T20:32:01.055593481Z",3,"2026-01-20T20:31:33.84020248Z","true","2026-01-20T20:32:41.375552603Z","01KFEHH1S4CV0Y38VSAS45GK3G","2026-01-20T20:28:51.369045398Z","610678bb1bfc5138d4957250","2026-01-20T20:28:51.369045398Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:28:51.380918286Z","noCG_cooperate","2026-01-20T20:28:51.380918286Z","{""PROLIFIC_PID"":""610678bb1bfc5138d4957250"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe55386948004e6e4e406""}","2026-01-20T20:28:51.648142499Z","{""plan"":""I will try to park in Orange parking space so we both get a regu;ar earming and bonus at the same value to make it fair""}","2026-01-20T20:32:41.382102296Z"
"01KFEKE5VNBEE8HCYQK3HWDR4D","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:06:09.13395224Z",137,"2026-01-20T21:13:27.690372596Z","","","game ended","2026-01-20T21:13:51.670088415Z",1,"2026-01-20T21:14:20.858926547Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""the same as me"",""feedback"":""""}","2026-01-20T21:14:20.822191476Z","01KFEKHW2KQMM6E7GG18D0G9TT","2026-01-20T21:06:04.637034789Z",3,"2026-01-20T21:06:09.16336361Z","true","2026-01-20T21:06:53.646084958Z","01KFEKE4PC5YN0C1C89VVXWJ41","2026-01-20T21:02:13.878005784Z","668007456885e1eba8d96949","2026-01-20T21:02:13.878005784Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:02:14.067637596Z","noCG_cooperate","2026-01-20T21:02:14.067637596Z","{""PROLIFIC_PID"":""668007456885e1eba8d96949"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fed0375553f981b8279ee""}","2026-01-20T21:02:14.54081602Z","{""plan"":""i will play B""}","2026-01-20T21:06:53.537014527Z"
"01KFEMCM72QM7G0K1PDTC1FVF6","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T21:19:08.888593626Z",367,"2026-01-20T21:26:08.176799741Z","","","game ended","2026-01-20T21:26:23.648603075Z",1,"2026-01-20T21:26:54.43201081Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""do whats best for themselves"",""feedback"":""""}","2026-01-20T21:26:54.545268785Z","01KFEKHZ9SCZ02EGGWRNFEECG2","2026-01-20T21:19:50.693291502Z",3,"2026-01-20T21:19:08.847683235Z","true","2026-01-20T21:19:57.418834127Z","01KFEMCJVJ1458WB2FMWA711SF","2026-01-20T21:18:51.618511666Z","67c44af9f170e1d4143a5112","2026-01-20T21:18:51.618511666Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:18:51.703695487Z","noCG_selfish","2026-01-20T21:18:51.703695487Z","{""PROLIFIC_PID"":""67c44af9f170e1d4143a5112"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff085cc43f86656a0b510""}","2026-01-20T21:18:52.244818447Z","{""plan"":""i will get the best outcome for myself""}","2026-01-20T21:19:57.37783627Z"
"01KFEMY0AS8BBZXMYCA88W167J","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:31:19.055416831Z",175,"2026-01-20T21:37:04.70926704Z","","","game ended","2026-01-20T21:37:41.873737026Z",1,"2026-01-20T21:38:18.159794471Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""Stay consistent; anything is better than zero"",""feedback"":""not enough rounds to develop a pattern with partner so I just started being greedy""}","2026-01-20T21:38:18.096249867Z","01KFEKHZKRT77TCYW9QR636P3H","2026-01-20T21:31:10.212606381Z",3,"2026-01-20T21:31:19.111515088Z","true","2026-01-20T21:31:42.692348605Z","01KFEMXZZDR8APSN2H2H2NP1SB","2026-01-20T21:28:21.081084756Z","696016798aefd47cb0979a37","2026-01-20T21:28:21.081084756Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:28:21.152687447Z","noCG_cooperate","2026-01-20T21:28:21.152687447Z","{""PROLIFIC_PID"":""696016798aefd47cb0979a37"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff35ad40b9551839cbf63""}","2026-01-20T21:28:21.308848442Z","{""plan"":""Try to park in A each time.""}","2026-01-20T21:31:42.633391026Z"
"01KFEMZTH1KPE39TS4QCXRY5YJ","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:31:14.717541165Z",118,"2026-01-20T21:37:04.70926704Z","","","game ended","2026-01-20T21:37:41.873737026Z",1,"2026-01-20T21:38:13.149328982Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""Don't be greedy, try to play with your partner"",""feedback"":""Nothing at all thank you for the study""}","2026-01-20T21:38:13.206399389Z","01KFEKHZKRT77TCYW9QR636P3H","2026-01-20T21:31:10.212606381Z",3,"2026-01-20T21:31:14.64979943Z","true","2026-01-20T21:31:46.425940317Z","01KFEMZT0PNX3M2JVMC2JVCBBW","2026-01-20T21:29:20.673168276Z","6025ba2ad22ee81ad428c38c","2026-01-20T21:29:20.673168276Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:29:20.761474167Z","noCG_cooperate","2026-01-20T21:29:20.761474167Z","{""PROLIFIC_PID"":""6025ba2ad22ee81ad428c38c"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff33683185242c7253c24""}","2026-01-20T21:29:20.988097272Z","{""plan"":""I believe i will try to be greedy and to maximize my earnings, at least on the first rounds to see what my partner does""}","2026-01-20T21:31:46.484990826Z"
"01KFEHKWX6S3CRVA3YVBJBPSWT","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:33:26.42182574Z",96,"2026-01-20T20:39:38.550303697Z","","","game ended","2026-01-20T20:39:58.449622876Z",1,"2026-01-20T20:41:45.544496529Z","","","{""adviceFollowed"":""I think we selected random parking slot rather than a deep strategic partnership."",""partnerAdvice"":"""",""feedback"":""""}","2026-01-20T20:41:45.555507282Z","01KFEHA1ZSVYK8DGYZZSV53FQM","2026-01-20T20:33:30.005997384Z",3,"2026-01-20T20:33:27.297422028Z","true","2026-01-20T20:35:20.915401579Z","01KFEHKV1AGCM3FQBCBQKKQ3YS","2026-01-20T20:30:24.166916253Z","674eef54d524b0c3322ddd0c","2026-01-20T20:30:24.166916253Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T20:30:24.180703189Z","CG_selfish","2026-01-20T20:30:24.180703189Z","{""PROLIFIC_PID"":""674eef54d524b0c3322ddd0c"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe531e52938644efb0c53""}","2026-01-20T20:30:24.940800066Z","{""plan"":""I will try to park same color and different spot to maximize my earning and bonus""}","2026-01-20T20:35:20.90726379Z"
"01KFEHC1N15W3XF2S9JNREZ5AJ","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:27:24.228554912Z",101,"2026-01-20T20:30:25.082679332Z","","","game ended","2026-01-20T20:30:35.716296296Z",1,"2026-01-20T20:31:12.780877471Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""That I was picking either B or D. But they didn't stick to that."",""feedback"":""Everything worked just fine.""}","2026-01-20T20:31:12.787147021Z","01KFEHA1GK3DQ7TRWFWA7J267H","2026-01-20T20:27:46.323561909Z",3,"2026-01-20T20:27:24.2240562Z","true","2026-01-20T20:27:55.711986126Z","01KFEHC131C0G4JM6FWP9JZNF2","2026-01-20T20:26:06.881550523Z","5df3a70877f865293e86c0a0","2026-01-20T20:26:06.881550523Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:26:06.897312896Z","noCG_selfish","2026-01-20T20:26:06.897312896Z","{""PROLIFIC_PID"":""5df3a70877f865293e86c0a0"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe4a934249e88148e4236""}","2026-01-20T20:26:07.18739503Z","{""plan"":""Honestly I'd put my car into B or D spot, hoping that my partner would always pick either A or C. If he does otherwise, I'll adjust.""}","2026-01-20T20:27:55.71684703Z"
"01KFEHJFJ1SMX3RCX9M0MFWVF6","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T20:31:09.37848575Z",240,"2026-01-20T20:34:58.516229609Z","","","game ended","2026-01-20T20:35:09.638623618Z",1,"2026-01-20T20:35:22.566979587Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""Play fair"",""feedback"":""""}","2026-01-20T20:35:22.558660214Z","01KFEHA1QMX5DYGHPSSSP2RXXX","2026-01-20T20:32:01.055593481Z",3,"2026-01-20T20:31:09.384920932Z","true","2026-01-20T20:32:05.65933647Z","01KFEHJENWZQVW5DFD0XYV0JBY","2026-01-20T20:29:37.729098354Z","656bb5b282d8f0267db9d167","2026-01-20T20:29:37.729098354Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:29:37.740511937Z","noCG_cooperate","2026-01-20T20:29:37.740511937Z","{""PROLIFIC_PID"":""656bb5b282d8f0267db9d167"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe57dd4b1d7c50149913b""}","2026-01-20T20:29:38.203275396Z","{""plan"":""I will often took to take A consistently, and hopefully my partner takes B and understands the fairness""}","2026-01-20T20:32:05.665457594Z"
"01KFEMAXQT7QKHPN3PD6V9XKR3","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T21:19:27.497383139Z",165,"2026-01-20T21:26:03.820862558Z","","","game ended","2026-01-20T21:26:18.828243289Z",1,"2026-01-20T21:27:01.280748629Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""Work to gain for the best outcome for yourself"",""feedback"":""It was a strange task. ""}","2026-01-20T21:27:01.215983759Z","01KFEKHZN529E42QD9METE3SFK","2026-01-20T21:20:14.651135794Z",3,"2026-01-20T21:19:27.558100939Z","true","2026-01-20T21:20:17.045436267Z","01KFEMAX9B8Y1MD18FFAT9JCME","2026-01-20T21:17:55.834242435Z","6601b76d13817c7dc3117d2a","2026-01-20T21:17:55.834242435Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:17:55.901004313Z","noCG_selfish","2026-01-20T21:17:55.901004313Z","{""PROLIFIC_PID"":""6601b76d13817c7dc3117d2a"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff08cae6fbcaf8c73c123""}","2026-01-20T21:17:56.117845606Z","{""plan"":""I will try to work with my partner to get the best outcome for everyone""}","2026-01-20T21:20:16.989268879Z"
"01KFEKGX33HMGGWTV5S5DEFD1Y","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:05:15.460596458Z",115,"2026-01-20T21:13:51.772446653Z","","","game ended","2026-01-20T21:14:36.631572296Z",1,"2026-01-20T21:16:50.257142724Z","","","{""adviceFollowed"":""YES BECAUSE WE REALLY HAVE NOT CLASHED THAT MUCH,MEANING WE BOTH UNDERSTOOD THE MANDATE."",""partnerAdvice"":"""",""feedback"":""JUST ENJOYED THIS ACTIVITY.""}","2026-01-20T21:16:50.220834656Z","01KFEKHWZEPZZY95F2XW7M1MFP","2026-01-20T21:06:15.850059351Z",3,"2026-01-20T21:05:15.487178417Z","true","2026-01-20T21:06:39.28638216Z","01KFEKGVSAKR0SR3WCFV7HHKH4","2026-01-20T21:03:43.203507819Z","66c2474247c3a60005f00311","2026-01-20T21:03:43.203507819Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:03:43.245472403Z","CG_cooperate","2026-01-20T21:03:43.245472403Z","{""PROLIFIC_PID"":""66c2474247c3a60005f00311"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fed1425cf443ee5880a14""}","2026-01-20T21:03:44.037551669Z","{""plan"":""Just about to make sure that i do my best in action.""}","2026-01-20T21:06:39.320329552Z"
"01KFEKDMRV7F4Y978MGBAGHY9Y","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:03:36.477723845Z",232,"2026-01-20T21:10:54.447582732Z","","","game ended","2026-01-20T21:11:11.010529815Z",1,"2026-01-20T21:11:28.167075587Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""i don't know"",""feedback"":""""}","2026-01-20T21:11:28.204916754Z","01KFEJ5D6TNJMBKPJMAENEXHMP","2026-01-20T21:01:56.412149257Z",3,"2026-01-20T21:03:36.499527937Z","true","2026-01-20T21:04:09.619397744Z","01KFEKDM66GFDA2VXA25VQFB58","2026-01-20T21:01:56.379388339Z","608abc6251feb3ddc3b2e01d","2026-01-20T21:01:56.379388339Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:01:56.412149257Z","noCG_cooperate","2026-01-20T21:01:56.412149257Z","{""PROLIFIC_PID"":""608abc6251feb3ddc3b2e01d"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fed2ba1f7313f5f35c2d0""}","2026-01-20T21:01:56.711825089Z","{""plan"":""i'll try to help both and decide watching the other choice""}","2026-01-20T21:04:09.582216716Z"
"01KFEMYH9MRESN2DNVY0DYZ05B","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:31:11.764544458Z",377,"2026-01-20T21:37:12.374698163Z","","","game ended","2026-01-20T21:37:45.363562454Z",1,"2026-01-20T21:39:44.674753619Z","","","{""adviceFollowed"":""Not exactly, but I also don't think it was necessarily good advice. If we had kept trying to switch around to make the total earnings more fair, it would have been more difficult to stay on the same page, and we likely would have crashed and got nothing."",""partnerAdvice"":"""",""feedback"":""At one point I just got a white screen with nothing moving forward, but after I refreshed it went on to the next round and was fine.""}","2026-01-20T21:39:44.622960228Z","01KFEKHYHJB14HYQ6WNW69M0EN","2026-01-20T21:28:38.553541592Z",3,"2026-01-20T21:31:11.848492394Z","true","2026-01-20T21:32:46.615218909Z","01KFEMYH1VTPWEQYV3DW3X8HF4","2026-01-20T21:28:38.452167416Z","5a4bf09053a4560001ba0ebf","2026-01-20T21:28:38.452167416Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:28:38.553541592Z","CG_cooperate","2026-01-20T21:28:38.553541592Z","{""PROLIFIC_PID"":""5a4bf09053a4560001ba0ebf"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff35d62a85b3c2a3cab98""}","2026-01-20T21:28:38.705233631Z","{""plan"":""If I could get my partner to get on the same page as me, what I'd like to do is in each round identify the color with the highest total bonus, and then I always pick the left side of that color, and they always pick the right side so we don't crash. That would lead to the best outcome for both of us in the long run. However, I will have to adjust that based on what my opponent is doing and try not to crash into them.""}","2026-01-20T21:32:46.682543129Z"
"01KFEJD683V7BW0EC67T5B9T0M","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:46:55.875365315Z",165,"2026-01-20T20:56:56.817595111Z","","","game ended","2026-01-20T20:57:25.009497557Z",1,"2026-01-20T20:58:18.301667336Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""the same as mine"",""feedback"":""no problems encountered i enjoyed the game""}","2026-01-20T20:58:18.275960287Z","01KFEJ5CRSNMMQKHYMFD35850B","2026-01-20T20:50:17.06571229Z",3,"2026-01-20T20:46:55.894150308Z","true","2026-01-20T20:50:34.052974854Z","01KFEJD5232M10EPPTWZY5KEGZ","2026-01-20T20:44:12.931331428Z","67cea841046ca74e2069ae47","2026-01-20T20:44:12.931331428Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:44:12.9542254Z","noCG_selfish","2026-01-20T20:44:12.9542254Z","{""PROLIFIC_PID"":""67cea841046ca74e2069ae47"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe8aab7f3a862c5ffe9b0""}","2026-01-20T20:44:13.532258759Z","{""plan"":""Let’s split by color — I’ll take C, you take D. That way we both win big""}","2026-01-20T20:50:34.00535275Z"
"01KFEKEP42W1KWM0E304T7Q0E4","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:04:11.202622556Z",159,"2026-01-20T21:12:16.199286487Z","","","game ended","2026-01-20T21:12:33.321734458Z",1,"2026-01-20T21:13:32.232935966Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""Probably a similar strategy to my approach to the game: don't go for the obvious answer and try to study your partner's patterns of decision making."",""feedback"":""It was hard to determine why I made my exact earnings sometimes. I found the outcome a bit arbitrary.""}","2026-01-20T21:13:32.199611844Z","01KFEJ5DNSX5Y5MH73PBQYYZM3","2026-01-20T21:04:17.317119404Z",3,"2026-01-20T21:04:11.249438527Z","true","2026-01-20T21:05:04.453597638Z","01KFEKENTA9FRHS2AYPYJQS8PK","2026-01-20T21:02:30.530490608Z","5e69e3642aed5004a3c010cf","2026-01-20T21:02:30.530490608Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:02:30.567879394Z","noCG_cooperate","2026-01-20T21:02:30.567879394Z","{""PROLIFIC_PID"":""5e69e3642aed5004a3c010cf"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fed36bdc5f17e720a9d26""}","2026-01-20T21:02:30.708963456Z","{""plan"":""My game plan is to go for parking spots that seem to deviate outside of the typical choice. I will also follow my partner's patterns to see how they're selecting their parking spots and try to deviate from that as best as I can.""}","2026-01-20T21:05:04.368044578Z"
"01KFEJ9883X77HA7T3SDA1VF8F","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T20:43:26.863283698Z",159,"2026-01-20T20:47:51.857415059Z","","","game ended","2026-01-20T20:48:12.612643505Z",1,"2026-01-20T20:48:52.313694628Z","","","{""adviceFollowed"":""yes we did"",""partnerAdvice"":"""",""feedback"":""""}","2026-01-20T20:48:52.191582463Z","01KFEHAM3ZX2QFEZ4F28QFW79D","2026-01-20T20:43:57.060059831Z",3,"2026-01-20T20:43:26.87533197Z","true","2026-01-20T20:44:19.381961125Z","01KFEJ96SVJ6TJ11K6HYCAXGWP","2026-01-20T20:42:03.90754336Z","678a6e1b541f18aef952a7c6","2026-01-20T20:42:03.90754336Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:42:03.928339429Z","CG_cooperate","2026-01-20T20:42:03.928339429Z","{""PROLIFIC_PID"":""678a6e1b541f18aef952a7c6"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe7f062c0390cfa98abbc""}","2026-01-20T20:42:04.612389302Z","{""plan"":""Try to benefit both me and my partner""}","2026-01-20T20:44:19.369315359Z"
"01KFEJ5D2KZA6HXFGKH7XFG11W","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T20:45:57.889157888Z",112,"2026-01-20T20:54:16.371219003Z","","","game ended","2026-01-20T20:54:46.989090364Z",1,"2026-01-20T20:56:06.355970668Z","","","{""adviceFollowed"":""i think we followed the advice weel."",""partnerAdvice"":"""",""feedback"":""""}","2026-01-20T20:56:06.335393308Z","01KFEHAMATV7GY0NQF17M2P0MD","2026-01-20T20:44:19.406453361Z",3,"2026-01-20T20:45:58.180251286Z","true","2026-01-20T20:48:06.880163343Z","01KFEJ5BPQWQMQQ0J30XP6APGK","2026-01-20T20:39:57.779180013Z","6716169842ce0beec46bbd1d","2026-01-20T20:39:57.779180013Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:39:57.799447837Z","CG_cooperate","2026-01-20T20:39:57.799447837Z","{""PROLIFIC_PID"":""6716169842ce0beec46bbd1d"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe7145eda81aa4d880477""}","2026-01-20T20:39:58.306871827Z","{""plan"":""My plan is to aim for the purple pair (C + D) whenever possible, since that combination yields the highest total payoff (46 MU).""}","2026-01-20T20:48:06.866215989Z"
"01KFEKYDBHRB0V4J8GGC1RRNB4","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T21:12:11.200129415Z",180,"2026-01-20T21:20:39.351815647Z","","","game ended","2026-01-20T21:21:09.986398699Z",1,"2026-01-20T21:22:52.837738456Z","","","{""adviceFollowed"":""yes we follow the advice well"",""partnerAdvice"":"""",""feedback"":""It was so interesting ""}","2026-01-20T21:22:52.770498983Z","01KFEKHX1P9ZX6RDK1X5H16NSJ","2026-01-20T21:13:57.764803964Z",3,"2026-01-20T21:12:11.244726485Z","true","2026-01-20T21:14:55.955195939Z","01KFEKYB1DDG5T0VW05XPF6B1D","2026-01-20T21:11:05.841611901Z","67c8cfe8a598a22fe32828b6","2026-01-20T21:11:05.841611901Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T21:11:06.366988652Z","CG_selfish","2026-01-20T21:11:06.366988652Z","{""PROLIFIC_PID"":""67c8cfe8a598a22fe32828b6"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696febb3fbd1db2c24979f5a""}","2026-01-20T21:11:08.182305841Z","{""plan"":""My plan is to use win the game""}","2026-01-20T21:14:55.986380864Z"
